Gene	log2FoldChange	pvalue	padj_BH	padj_BO
ENSG00000224204.1_5	-5.14039155723431	0.1780563989509	0.397410468913305	1
ENSG00000125457.14_5	0.294627283726846	0.17814912700029	0.397560548222821	1
ENSG00000124562.10_4	0.116297137684963	0.178296484316287	0.397832478736914	1
ENSG00000104872.11_4	0.191660737066697	0.178349397730297	0.397893629175472	1
ENSG00000119242.8_4	0.333366785376694	0.178547913885009	0.398230126004839	1
ENSG00000138658.15_4	0.192145212557069	0.178576814629389	0.398230126004839	1
ENSG00000165359.15_5	-0.181195503165375	0.178554701569845	0.398230126004839	1
ENSG00000151470.13_3	-0.219194948221158	0.178710439221546	0.398357265135309	1
ENSG00000226210.3_5	-0.53008304486765	0.178693919342902	0.398357265135309	1
ENSG00000247728.2_5	0.735082750174103	0.178677196783518	0.398357265135309	1
ENSG00000119523.10_3	-0.177252512746012	0.178867744890005	0.398650943354649	1
ENSG00000124733.4_4	0.194465413603018	0.178974892454943	0.398832763914951	1
ENSG00000149380.12_3	-1.05508121632482	0.179056268383355	0.398957110485924	1
ENSG00000135686.13_3	-0.256027418042566	0.179248489071357	0.399328360614694	1
ENSG00000196502.11_5	1.01102725985695	0.179290060269848	0.39936393690552	1
ENSG00000168952.15_2	-0.890337213723279	0.179363716929951	0.39947096236298	1
ENSG00000085840.13_3	0.18813890336238	0.179517771942362	0.399663271468791	1
ENSG00000156345.17_2	-0.264654055602475	0.179497595415222	0.399663271468791	1
ENSG00000254860.5_4	0.676079569779524	0.179526927571115	0.399663271468791	1
ENSG00000147457.14_4	0.170246956955285	0.17960063611455	0.399770308611711	1
ENSG00000139154.15_6	0.140002431703548	0.179639419553317	0.399799587046968	1
ENSG00000105011.9_3	0.29845105456529	0.179689461760686	0.399853910699706	1
ENSG00000125851.10_3	1.16421606194014	0.179800662112188	0.399922728159115	1
ENSG00000132016.11_3	0.398573801682911	0.179822938349127	0.399922728159115	1
ENSG00000157613.10_4	-0.645731056935775	0.179799239321237	0.399922728159115	1
ENSG00000251495.1_2	-0.519966965354892	0.179775160122122	0.399922728159115	1
ENSG00000138738.10_4	-0.223174494700495	0.179879887817586	0.399992354963154	1
ENSG00000160908.15_3	0.195528665205033	0.180059233641308	0.400277039414388	1
ENSG00000168772.11_3	-0.289527687357446	0.180035944906147	0.400277039414388	1
ENSG00000117862.12_4	0.318333313079617	0.180093071038296	0.400295214466569	1
ENSG00000081026.19_4	0.14795962185612	0.18033451273894	0.400632671642787	1
ENSG00000103042.9_4	0.26090549438598	0.1803657183133	0.400632671642787	1
ENSG00000112365.4_3	0.153662202586724	0.180360458133625	0.400632671642787	1
ENSG00000143418.19_3	0.203008730461351	0.180373309375428	0.400632671642787	1
ENSG00000165156.15_4	0.159177904408139	0.18032979572304	0.400632671642787	1
ENSG00000100473.17_4	0.165097465997792	0.180435414584847	0.400636597599605	1
ENSG00000134901.13_3	-0.199133339753343	0.180452127362961	0.400636597599605	1
ENSG00000280149.1_6	0.970365447175957	0.180428371415855	0.400636597599605	1
ENSG00000176700.20_4	-0.289506317593663	0.180573611418814	0.400849262063766	1
ENSG00000141698.16_2	0.145680273207149	0.180624643828787	0.40090549503205	1
ENSG00000182185.18_4	0.267906283034492	0.180663904989342	0.400935588836071	1
ENSG00000035664.11_5	-0.672173698204167	0.180740809538812	0.400952802299312	1
ENSG00000160948.14_4	0.20327940805951	0.180722823771987	0.400952802299312	1
ENSG00000197724.11_4	0.147546809006505	0.180748772727019	0.400952802299312	1
ENSG00000106004.5_4	-0.180787932041531	0.180900683743643	0.401232726534492	1
ENSG00000163126.15_4	-1.13466591649095	0.180948314301346	0.401281312878403	1
ENSG00000159921.15_3	-0.153438528845755	0.181049403470975	0.401448421427681	1
ENSG00000235590.7_5	-0.591773395151843	0.181154814475381	0.401625064099129	1
ENSG00000278991.1_6	-0.545373196232901	0.181240378718949	0.401757662020305	1
ENSG00000110880.10_3	-0.115575553722589	0.181303418741478	0.401769606867505	1
ENSG00000140320.12_5	0.170822324744558	0.181311639839964	0.401769606867505	1
ENSG00000169062.15_3	0.190991665247816	0.181323035601464	0.401769606867505	1
ENSG00000102189.16_3	0.196967067985719	0.181428679777124	0.401946595063678	1
ENSG00000224940.8_6	-0.475526734862144	0.181497012981002	0.402040884051498	1
ENSG00000134602.16_3	-0.221967579902224	0.181569905779882	0.402145244961008	1
ENSG00000186577.14_7	0.453076058030061	0.181644541539913	0.402253436042177	1
ENSG00000234329.1_5	1.02388529567509	0.181687150534183	0.402290682921607	1
ENSG00000154639.19_3	-0.182944711612333	0.181764600597055	0.402364366733387	1
ENSG00000204536.14_5	-0.181032523618079	0.181772016947893	0.402364366733387	1
ENSG00000196659.9_2	-0.360944528110121	0.181840777922646	0.40245946294202	1
ENSG00000090470.15_5	0.179701718636208	0.181939007337459	0.402562634816599	1
ENSG00000157350.13_3	0.233612274693719	0.181922569321214	0.402562634816599	1
ENSG00000160917.15_3	0.182429917214217	0.18197913631548	0.402594319583771	1
ENSG00000104388.15_4	0.163084048979308	0.182403899534042	0.403476804995961	1
ENSG00000255529.9_7	0.180920542405142	0.182628866724303	0.403917154690544	1
ENSG00000092020.10_3	0.161424252516098	0.182672937140924	0.403957349937805	1
ENSG00000275395.5_4	1.78231997291201	0.182853264734202	0.404298806036685	1
ENSG00000176046.8_2	1.52687553951696	0.182910790420456	0.404368681940007	1
ENSG00000136319.12_4	0.189158649665759	0.182976157775227	0.40445587149437	1
ENSG00000157306.14_5	0.855622636972595	0.1830382214603	0.404535734848289	1
ENSG00000011021.23_5	0.24286177613498	0.183241139151074	0.404869480115808	1
ENSG00000273045.6_5	-0.770753748039815	0.183228566130592	0.404869480115808	1
ENSG00000112874.10_3	-0.196161103156039	0.183446382243573	0.405265559639922	1
ENSG00000080819.8_5	-0.155560312144027	0.183716612190348	0.40574375457829	1
ENSG00000234222.6_6	0.998462046949438	0.183706225109743	0.40574375457829	1
ENSG00000254470.2_2	-0.259019217642453	0.183740873282969	0.40574375457829	1
ENSG00000120910.14_4	0.290871738206202	0.183845700084827	0.405917774327419	1
ENSG00000157657.14_4	0.181757794658816	0.184133904353841	0.406293116892124	1
ENSG00000167548.15_6	0.210579736422708	0.184096726665641	0.406293116892124	1
ENSG00000171223.6_3	0.44794565779297	0.184171974456325	0.406293116892124	1
ENSG00000197168.13_4	-0.747053937304797	0.184120597848344	0.406293116892124	1
ENSG00000251666.1_5	-0.890410361107748	0.184156934839867	0.406293116892124	1
ENSG00000273306.1_5	-0.642596792400151	0.184089980708373	0.406293116892124	1
ENSG00000125249.7_3	0.139341232407739	0.184262357242303	0.406392736225422	1
ENSG00000150991.15_6	0.131242318542446	0.184295289188963	0.406392736225422	1
ENSG00000169432.15_4	-1.06726801977512	0.184287061012418	0.406392736225422	1
ENSG00000229950.1_5	-0.522528873484209	0.184513615857417	0.406759170966625	1
ENSG00000279827.1_5	-0.385235003268809	0.184511539731577	0.406759170966625	1
ENSG00000257122.5_4	0.335253929288381	0.184584124819217	0.406857109376144	1
ENSG00000165115.15_3	0.276371945583372	0.184624891469566	0.406889471889482	1
ENSG00000185664.14_5	-1.18741801949337	0.184742280979862	0.407090668315422	1
ENSG00000159885.14_4	-0.440361476132474	0.184831784850135	0.407230368909217	1
ENSG00000178093.13_3	0.703409394981324	0.184866215818466	0.407248707887623	1
ENSG00000174165.8_3	0.254652688632112	0.184915003143649	0.407298663377263	1
ENSG00000248124.7_4	0.346773617779453	0.184962082539011	0.40734484336101	1
ENSG00000120800.5_3	-0.141800661488552	0.185006307530206	0.40738472489606	1
ENSG00000168116.14_4	0.153878387479486	0.185202102838703	0.407758306588698	1
ENSG00000111961.18_4	0.189411415805645	0.185352773411995	0.407975838348939	1
ENSG00000184058.14_4	0.243236608384322	0.185353212794341	0.407975838348939	1
ENSG00000205090.9_3	1.13779554101171	0.185384963710006	0.407988155884929	1
ENSG00000267534.4_5	0.272462064042251	0.185434859876177	0.408040397687754	1
ENSG00000196405.13_4	0.162752091596859	0.185540838619328	0.408188871227208	1
ENSG00000198858.10_4	0.291486865154335	0.185554669265474	0.408188871227208	1
ENSG00000126432.14_3	0.132363960567449	0.18560465639435	0.408241262703817	1
ENSG00000102096.9_3	0.226456068155897	0.185664379604636	0.408315051100059	1
ENSG00000101442.10_3	-0.201333787186604	0.185933193660449	0.408793501613353	1
ENSG00000152642.10_3	-0.176249410621489	0.185934347967609	0.408793501613353	1
ENSG00000231563.1_5	-1.13391277206532	0.186001360977595	0.408883206015995	1
ENSG00000148985.19_5	0.210702510635509	0.186126613395448	0.409100893667127	1
ENSG00000241547.1_4	0.916425628767638	0.186167575289558	0.409133277957427	1
ENSG00000124688.13_2	0.189299285777626	0.186231690210403	0.409216528467683	1
ENSG00000175416.13_3	0.17096406268649	0.186418272171796	0.409568820789837	1
ENSG00000106992.19_5	0.365854757255452	0.186574280954218	0.40979614314346	1
ENSG00000242071.3_4	-0.455397890948162	0.186573604840427	0.40979614314346	1
ENSG00000171574.18_4	0.199974037121033	0.186602367289961	0.409797021727692	1
ENSG00000274943.1_6	0.462700364365314	0.186627222408714	0.409797021727692	1
ENSG00000164031.17_6	-0.184808532399089	0.186664497224664	0.409821181169251	1
ENSG00000168061.15_4	0.255905756188316	0.186751125182083	0.409953673193823	1
ENSG00000035681.9_5	-0.138822522796963	0.186783583094963	0.409967231278784	1
ENSG00000180011.7_4	0.144886915417274	0.186985554245362	0.41029507113144	1
ENSG00000267041.6_3	0.209610170336159	0.186961187934278	0.41029507113144	1
ENSG00000205670.11_4	1.10519417941048	0.187060418576628	0.410401613133167	1
ENSG00000228434.1_6	-0.64347486743984	0.187197343791439	0.410644264632634	1
ENSG00000112237.13_4	-0.153130124117038	0.187298233541377	0.410807810041049	1
ENSG00000127952.17_3	0.250625562143318	0.187353602507357	0.410825722172452	1
ENSG00000215252.11_2	0.18409436394961	0.187359073500534	0.410825722172452	1
ENSG00000011376.11_6	0.112842449790201	0.187962495310619	0.412090929634623	1
ENSG00000154917.11_3	-0.333656814180851	0.188023787496646	0.412167377903341	1
ENSG00000180596.7_2	0.653997515730094	0.188174039677804	0.412438786698618	1
ENSG00000112983.17_3	0.132393458358102	0.188331716552033	0.412641750419423	1
ENSG00000143498.18_3	-0.215158211029091	0.18837245366605	0.412641750419423	1
ENSG00000162222.14_3	0.231919561931444	0.188369542233489	0.412641750419423	1
ENSG00000240771.7_4	0.214131598689346	0.188355686554374	0.412641750419423	1
ENSG00000079785.15_4	-0.212707304398551	0.188508577423205	0.412651716102202	1
ENSG00000148411.8_3	-0.287046990781068	0.188509271680511	0.412651716102202	1
ENSG00000187672.13_3	0.372476776906438	0.188405342514434	0.412651716102202	1
ENSG00000188883.4_2	-0.56221811108192	0.188459027073965	0.412651716102202	1
ENSG00000272829.1_5	0.982981001197139	0.18846316484923	0.412651716102202	1
ENSG00000150977.10_2	-0.231217643155687	0.188578833592417	0.412746067799651	1
ENSG00000118816.10_5	0.114685444228543	0.18861218262425	0.412761144325992	1
ENSG00000152422.15_3	0.275365175257867	0.188652035200431	0.412790447060111	1
ENSG00000267855.5_3	0.929391259952467	0.188688110279477	0.412811477173851	1
ENSG00000172977.13_5	0.14830441283959	0.188825523547777	0.413023517877753	1
ENSG00000236021.1_5	1.02373016642406	0.188864462659274	0.413023517877753	1
ENSG00000244480.1_5	-1.1224318068996	0.18885344966925	0.413023517877753	1
ENSG00000131899.11_3	-0.219462790814526	0.188947290270864	0.413030939032401	1
ENSG00000180747.15_4	0.379789985093685	0.188938734018833	0.413030939032401	1
ENSG00000197813.5_5	-0.748172509501364	0.188947183544309	0.413030939032401	1
ENSG00000140057.9_3	-0.403225522157048	0.189025928961692	0.413144944076423	1
ENSG00000164129.12_3	-1.89177923425384	0.189075197987433	0.413194734296158	1
ENSG00000204178.11_4	0.232412033178644	0.189135188187574	0.413210056097755	1
ENSG00000213760.10_3	0.961994496512031	0.189130814836469	0.413210056097755	1
ENSG00000070770.9_4	-0.181266319620044	0.189351274407967	0.413450522045056	1
ENSG00000131931.8_4	0.189265793445796	0.18935038052146	0.413450522045056	1
ENSG00000173917.10_2	0.565232410983737	0.189310699957605	0.413450522045056	1
ENSG00000174684.7_3	0.155485673500306	0.189302543566854	0.413450522045056	1
ENSG00000142627.13_3	0.391923984927482	0.189405351310256	0.413452851257862	1
ENSG00000224080.1_4	0.580910782504385	0.189385850736163	0.413452851257862	1
ENSG00000112893.9_2	-0.150529805163567	0.189752664021853	0.414037180875212	1
ENSG00000126247.10_7	0.160189349691816	0.189741753256301	0.414037180875212	1
ENSG00000176974.20_5	0.147209459257461	0.189744582202483	0.414037180875212	1
ENSG00000035403.17_3	0.12112419273517	0.189934742244472	0.4142606325883	1
ENSG00000213903.9_4	0.296289057377928	0.189896997600076	0.4142606325883	1
ENSG00000260920.2_5	-0.37618427352739	0.189934296799419	0.4142606325883	1
ENSG00000125246.15_4	0.309803722079213	0.190087774407198	0.414483329127114	1
ENSG00000285799.1_2	1.18872473747342	0.190089988882324	0.414483329127114	1
ENSG00000116981.3_2	-0.707756113565024	0.190268430434041	0.414781260690644	1
ENSG00000141452.9_3	-0.186439795150836	0.19027980649415	0.414781260690644	1
ENSG00000214826.5_4	0.241842410232156	0.190391908892645	0.414967638230595	1
ENSG00000120049.19_4	0.565736534361021	0.190469878536392	0.415079580230396	1
ENSG00000139684.14_4	0.239179104215444	0.190561609287645	0.415221475524231	1
ENSG00000279227.1_5	-0.678627429327371	0.190672765462415	0.415405652017906	1
ENSG00000006042.12_5	0.137925339343082	0.19078440576975	0.415590831671881	1
ENSG00000260807.6_6	0.431709030830772	0.191046328757334	0.416103278732988	1
ENSG00000184867.14_5	-0.958973172914169	0.191096131262946	0.416153643943975	1
ENSG00000108509.21_5	0.316773619531697	0.191139741938431	0.416190512911444	1
ENSG00000105552.15_5	0.156221971380496	0.19125037171334	0.416373279603124	1
ENSG00000141425.18_6	0.200760052792575	0.191343892851682	0.416518753083086	1
ENSG00000099330.9_3	0.386148493296997	0.191648526955458	0.416551605024595	1
ENSG00000102606.18_5	0.134186314156084	0.191641286627102	0.416551605024595	1
ENSG00000121058.5_4	0.162819919730641	0.191652725768416	0.416551605024595	1
ENSG00000133657.15_5	-0.210257722880523	0.191416070884082	0.416551605024595	1
ENSG00000149150.9_4	0.260732762461096	0.191547548454284	0.416551605024595	1
ENSG00000163608.15_6	-0.134840306844159	0.191579055861301	0.416551605024595	1
ENSG00000165972.13_5	1.34697499705117	0.191456471585993	0.416551605024595	1
ENSG00000171435.13_2	-0.603868308240859	0.191523330531531	0.416551605024595	1
ENSG00000174903.16_4	0.218541643540716	0.1916303608861	0.416551605024595	1
ENSG00000178974.10_4	0.15939091762619	0.191481504230096	0.416551605024595	1
ENSG00000279822.1_5	-0.842048607445126	0.191561664204384	0.416551605024595	1
ENSG00000178381.11_3	-0.347181097548913	0.191868900566598	0.416963357472605	1
ENSG00000123144.11_6	0.173781280193586	0.192051915616043	0.417249603225001	1
ENSG00000205352.11_7	0.159869599903579	0.192054115722515	0.417249603225001	1
ENSG00000197894.11_6	0.137184991482702	0.192105704420293	0.417303562630852	1
ENSG00000101220.17_2	-0.174544549045152	0.192202187676053	0.417445939112566	1
ENSG00000127329.15_5	-1.25053920677581	0.192224769577893	0.417445939112566	1
ENSG00000148798.11_4	-0.433422643740594	0.192357766529381	0.417616427403739	1
ENSG00000150627.15_3	0.337855214770793	0.192375643859943	0.417616427403739	1
ENSG00000156313.13_4	-0.223531665597576	0.192403309321838	0.417616427403739	1
ENSG00000166349.9_2	-0.902856904837753	0.192428899382013	0.417616427403739	1
ENSG00000172554.12_3	-1.82651661477545	0.192437135725244	0.417616427403739	1
ENSG00000085231.14_4	0.161367965312452	0.19255029161839	0.417775859780958	1
ENSG00000139725.8_4	0.274619578579777	0.192564166409712	0.417775859780958	1
ENSG00000135052.16_5	-0.151363619409443	0.192593428488346	0.417781239186443	1
ENSG00000111913.18_6	-0.912021424822172	0.19262855774348	0.417799342636338	1
ENSG00000119977.21_6	0.170349889390736	0.192796954026239	0.41810644874952	1
ENSG00000203722.8_3	-0.909558308599922	0.192846003786219	0.418121936227763	1
ENSG00000237296.9_4	0.434213208090769	0.192857704414305	0.418121936227763	1
ENSG00000154553.15_5	-0.25499861638578	0.193141350941488	0.418678701130666	1
ENSG00000263001.6_5	0.12076691633693	0.193193056586402	0.418732595483018	1
ENSG00000009780.15_4	0.169682379631701	0.193359774267037	0.418957566743938	1
ENSG00000105875.14_4	-0.177734697801641	0.193377426793792	0.418957566743938	1
ENSG00000128272.14_3	-0.187181890048269	0.193352855987494	0.418957566743938	1
ENSG00000131876.17_4	-0.142859146836725	0.193468211228143	0.41905988241164	1
ENSG00000237649.8_3	-0.151376741262937	0.19347838150706	0.41905988241164	1
ENSG00000113328.19_4	-0.245900466490645	0.193744334932667	0.419577659393957	1
ENSG00000069956.12_4	0.314132408027682	0.193905284086069	0.419713247985773	1
ENSG00000114405.10_2	0.197514520998809	0.193849533583193	0.419713247985773	1
ENSG00000126756.12_3	0.201373673379222	0.193873520268567	0.419713247985773	1
ENSG00000168621.15_5	-0.639040491490323	0.193914570051508	0.419713247985773	1
ENSG00000150477.15_7	0.232987621463934	0.194003359934482	0.419847171423139	1
ENSG00000250479.8_3	0.190040789050855	0.194106192092361	0.42001144270339	1
ENSG00000115325.13_2	-0.399138220593423	0.194179505856969	0.420111804696651	1
ENSG00000166170.9_2	0.132100523425098	0.194248514069326	0.420202824985079	1
ENSG00000183723.12_3	-0.153871532174043	0.194418094578863	0.420511350157471	1
ENSG00000227036.7_3	0.801393283109614	0.194517094057646	0.420667149619467	1
ENSG00000114491.14_3	-0.12579524745346	0.194604662791002	0.420745245738787	1
ENSG00000164694.17_4	-0.567459362988176	0.194607150971559	0.420745245738787	1
ENSG00000166004.15_6	-0.185182615658894	0.194648252799873	0.420775789277331	1
ENSG00000102043.16_4	-0.332373818683013	0.194771283630205	0.420939364877931	1
ENSG00000163485.17_3	-0.813164410583952	0.194777891896205	0.420939364877931	1
ENSG00000177192.13_4	0.200370011182485	0.194823180399912	0.420978915508827	1
ENSG00000185483.12_4	-0.373229419297847	0.194930681659301	0.421152867479701	1
ENSG00000223658.8_5	-0.899528117524113	0.194999947500252	0.421244174083427	1
ENSG00000114767.7_3	0.203172836801426	0.195061940882671	0.421261417115989	1
ENSG00000180776.15_5	-0.130740923052814	0.195050701507175	0.421261417115989	1
ENSG00000159210.9_6	0.126975201196515	0.195096705220645	0.421278170644634	1
ENSG00000110042.8_3	-1.22005514735559	0.195138193889878	0.421309437576223	1
ENSG00000133243.8_3	0.285061293962551	0.195166514461417	0.42131226945525	1
ENSG00000228300.14_5	0.297501391483283	0.195205115282871	0.421337289787948	1
ENSG00000099994.11_3	1.13874350903139	0.195533197823231	0.421870311596762	1
ENSG00000116560.11_3	-0.107970084240949	0.195524572083139	0.421870311596762	1
ENSG00000188186.10_2	0.152452096310567	0.195488293437601	0.421870311596762	1
ENSG00000240344.9_3	-0.196332873010535	0.195614498468028	0.421987354667787	1
ENSG00000157388.17_6	-0.583099220145432	0.195656453512314	0.422019499217172	1
ENSG00000137959.16_4	-1.12728209286019	0.195695291885915	0.422044913331727	1
ENSG00000124507.11_3	-0.892569051116451	0.195745625555523	0.422095108244486	1
ENSG00000090520.11_3	-0.290872126538814	0.195861865389438	0.422287386069086	1
ENSG00000133818.14_4	0.159589268418754	0.195926034148086	0.422367358578771	1
ENSG00000270175.1_6	0.407623058810422	0.196021267972152	0.422514268218543	1
ENSG00000197321.14_2	-0.238681495664119	0.196056508101529	0.422531841651803	1
ENSG00000203760.8_2	-0.13277954381606	0.196087700620151	0.422540688212975	1
ENSG00000229587.2_6	0.98606541552986	0.196230881637225	0.422790818046833	1
ENSG00000143569.19_5	0.225984650794945	0.196299264121564	0.422879743271962	1
ENSG00000129515.19_4	0.134316283182069	0.196419811314715	0.423006656224231	1
ENSG00000149196.16_6	0.157538630670935	0.196436350130482	0.423006656224231	1
ENSG00000180479.13_2	0.293080475789404	0.196439529308823	0.423006656224231	1
ENSG00000049323.16_5	-0.306567573254603	0.196567193143346	0.423223139522851	1
ENSG00000103365.15_4	0.178208547041556	0.196656875004203	0.423357796465713	1
ENSG00000114631.11_4	0.177244748975792	0.196721384736074	0.423438233820617	1
ENSG00000138085.16_6	-0.225699096740937	0.196777850037079	0.423451237607533	1
ENSG00000171224.9_4	-0.263336049987746	0.196781718149689	0.423451237607533	1
ENSG00000179085.7_2	0.343614284231899	0.196883996000362	0.423612890153055	1
ENSG00000103512.15_4	0.167450215042452	0.197099639980693	0.424018381472739	1
ENSG00000183665.5_2	0.261892447941665	0.197128527574751	0.42402204931585	1
ENSG00000153066.12_3	0.200316056118998	0.197413991744045	0.424576424550222	1
ENSG00000163462.18_3	-0.84321543463633	0.197440693870589	0.424576424550222	1
ENSG00000105865.11_3	0.242886327016988	0.197551885303251	0.424698436996335	1
ENSG00000261884.2_7	-0.623066088056619	0.197547182915497	0.424698436996335	1
ENSG00000168273.8_3	-0.225514968514854	0.197584348932997	0.424709695329449	1
ENSG00000167037.18_3	0.476413908245567	0.197618350697013	0.424724256340963	1
ENSG00000037897.17_5	0.322540346931343	0.197667966054687	0.424772365682196	1
ENSG00000138101.18_4	-0.260436013348921	0.197788239995924	0.424855240387829	1
ENSG00000158615.9_3	-0.11733248526144	0.197783665686569	0.424855240387829	1
ENSG00000163520.14_5	-0.74303961852097	0.197787989768968	0.424855240387829	1
ENSG00000279539.1_5	0.998022841384115	0.197857951279613	0.424946465924643	1
ENSG00000140948.11_3	-0.19523784176148	0.197962097175448	0.42511161258808	1
ENSG00000141401.12_3	-0.283262484392244	0.198070769596292	0.425185264589298	1
ENSG00000142330.20_4	-0.297935576343539	0.198078166406208	0.425185264589298	1
ENSG00000214135.8_5	-0.318295786361157	0.198077718349896	0.425185264589298	1
ENSG00000205853.10_5	0.680024911991628	0.198195185869734	0.425377917498896	1
ENSG00000063245.14_5	0.185083855339536	0.198284602918178	0.425511283659467	1
ENSG00000001497.16_2	0.134307551620903	0.19835511959866	0.425520460649667	1
ENSG00000162775.15_4	0.16876578560058	0.198326359208014	0.425520460649667	1
ENSG00000242372.8_5	-0.180856049653309	0.19839799412174	0.425520460649667	1
ENSG00000255561.7_4	0.32767708798399	0.198390336372364	0.425520460649667	1
ENSG00000129235.10_2	-0.216435099268967	0.198612258818821	0.425844460317773	1
ENSG00000136021.18_3	-0.119157975227398	0.198656428974004	0.425844460317773	1
ENSG00000176946.12_3	-0.206358314780046	0.198647682049681	0.425844460317773	1
ENSG00000271474.1_5	-0.994276844218672	0.198658256153114	0.425844460317773	1
ENSG00000155974.12_5	-0.308361629048102	0.198688225452661	0.425850182582586	1
ENSG00000066855.16_5	0.124651665679793	0.198824237800426	0.426083155028005	1
ENSG00000136783.10_3	-0.157028413152294	0.19892510556773	0.426142339928403	1
ENSG00000182979.18_6	0.146832832283025	0.198933811100624	0.426142339928403	1
ENSG00000271978.1_5	0.543888316928288	0.198894611723048	0.426142339928403	1
ENSG00000130811.12_5	0.121659739129764	0.199018959898916	0.426184891556467	1
ENSG00000141576.16_5	0.272907531101138	0.199062960438516	0.426184891556467	1
ENSG00000151612.16_5	-0.30752901740249	0.198998346243677	0.426184891556467	1
ENSG00000173846.13_3	0.706765779914141	0.199046780283402	0.426184891556467	1
ENSG00000146411.5_2	-0.315078230390365	0.199263251701269	0.426555161697281	1
ENSG00000058453.17_4	0.350727782708769	0.199720564345693	0.426926597855953	1
ENSG00000114331.14_5	-0.214417911105653	0.1995825944319	0.426926597855953	1
ENSG00000133138.20_5	-0.292438434996494	0.199625794567169	0.426926597855953	1
ENSG00000134996.11_2	0.185216484270011	0.199695072878071	0.426926597855953	1
ENSG00000145734.19_5	-0.114427857336909	0.199623120214317	0.426926597855953	1
ENSG00000161179.13_3	0.208885049828159	0.199737823652333	0.426926597855953	1
ENSG00000168439.16_2	0.101007928488972	0.199465822410979	0.426926597855953	1
ENSG00000179163.11_2	0.166951957312772	0.199652368483488	0.426926597855953	1
ENSG00000197417.7_3	-0.402355974338815	0.199491576613324	0.426926597855953	1
ENSG00000220804.8_6	-0.686048269216182	0.199670669494899	0.426926597855953	1
ENSG00000227345.4	0.148461406606956	0.199561464297036	0.426926597855953	1
ENSG00000120696.8_2	0.253304340347294	0.199795021804441	0.426990347325315	1
ENSG00000143951.16_4	-0.281571064856109	0.199832305814609	0.427011525808505	1
ENSG00000167615.16_6	0.174105508046314	0.19986750142757	0.427028236511254	1
ENSG00000139737.22_6	0.222376374543145	0.19996979049315	0.427188271966947	1
ENSG00000144712.12_5	0.306517180957784	0.200166737644387	0.427550450570286	1
ENSG00000104408.9_3	0.145623099123456	0.200245948889926	0.427661083890192	1
ENSG00000167641.11_3	-0.359522460293386	0.200278909453252	0.42767292382769	1
ENSG00000142684.9_4	0.252363816624405	0.200348851948739	0.427763720441881	1
ENSG00000119522.16_4	0.200630413581133	0.200422610925263	0.427862639636401	1
ENSG00000078177.14_4	-0.320187228826442	0.20047450184282	0.427897478380856	1
ENSG00000104549.12_3	0.247095800838121	0.200521223601773	0.427897478380856	1
ENSG00000272777.1_5	0.914740492308526	0.200500414712858	0.427897478380856	1
ENSG00000177971.8_2	-0.189913767965234	0.200603557300186	0.428014620479496	1
ENSG00000167112.10_4	0.202436880736818	0.20067255621013	0.428044742830824	1
ENSG00000183762.12_3	-0.184511053894397	0.200651055398824	0.428044742830824	1
ENSG00000183520.12_4	0.175345250338818	0.201054793128904	0.428801438066417	1
ENSG00000175213.2_2	0.242668864501113	0.201249822123374	0.429158711592962	1
ENSG00000143340.6_2	-1.18596855359766	0.201346032017409	0.429246515435228	1
ENSG00000273373.1_5	-0.262387864475633	0.201321354232041	0.429246515435228	1
ENSG00000149639.15_6	-0.346083203678511	0.201439949452164	0.429388052952214	1
ENSG00000077684.16_4	0.152427102529235	0.201471942544077	0.429396893902599	1
ENSG00000137656.12_4	0.176119805301868	0.201499151443492	0.429396893902599	1
ENSG00000056586.16_4	0.148341137903797	0.201786324759992	0.429950127022416	1
ENSG00000137331.12_3	-0.339264233065536	0.201837718623941	0.43000089768026	1
ENSG00000135378.4_3	-0.2988591040537	0.202268073904562	0.430853828056526	1
ENSG00000277161.2_5	0.134379638918697	0.202293316025771	0.430853828056526	1
ENSG00000100242.15_4	0.183211517358366	0.202367849635261	0.43095373193999	1
ENSG00000138678.11_3	-0.274371291863142	0.202487385543369	0.431149430397354	1
ENSG00000155961.5_3	-0.246215890250945	0.202522199267481	0.431164704022579	1
ENSG00000140406.3_5	-0.176530504454742	0.202674710647618	0.431195146125505	1
ENSG00000196159.11_2	-0.245181543844541	0.202612658079182	0.431195146125505	1
ENSG00000218283.2_4	-0.822221617649465	0.202660407121782	0.431195146125505	1
ENSG00000272909.1_6	-0.957005791522053	0.202662587013953	0.431195146125505	1
ENSG00000278834.1_5	-0.459998624330478	0.202647492444493	0.431195146125505	1
ENSG00000068366.19_4	-0.255526370185386	0.202714629503628	0.431221260824641	1
ENSG00000108523.15_3	-0.160768433681135	0.202961407059324	0.431628491986147	1
ENSG00000132781.17_6	0.312866097043576	0.202953344293793	0.431628491986147	1
ENSG00000285219.1_2	0.445342008121643	0.20306838324998	0.43179712517945	1
ENSG00000117118.9_2	0.146624128760897	0.203188444458139	0.431970953777195	1
ENSG00000128965.13_5	-0.429862191345799	0.203221368558877	0.431970953777195	1
ENSG00000159055.4_3	0.145580132640016	0.203269001764638	0.431970953777195	1
ENSG00000213639.10_5	-0.173065846747943	0.203275230137902	0.431970953777195	1
ENSG00000270540.1_5	-0.999043921711541	0.203288593607179	0.431970953777195	1
ENSG00000140470.14_5	0.368824057988179	0.203547116002442	0.432461381438586	1
